country,points,price,province,taster_name,title,variety,winery,val,,,,,,
US,82,10,California,Virginie Boone,Glen Ellen 2009 Proprietor's Reserve Old Vine Zinfandel (California),Zinfandel,Glen Ellen,1272,,,,,,
US,84,11,California,Virginie Boone,Gnarly Head 2009 Old Vines Zinfandel (Lodi),Zinfandel,Gnarly Head,1272,,,,,,
US,86,12,California,Virginie Boone,Gnarly Head 2011 Old Vine Zinfandel (Lodi),Zinfandel,Gnarly Head,1272,,,,,,
US,87,12,California,Virginie Boone,Gnarly Head 2012 Old Vine Zinfandel (Lodi),Zinfandel,Gnarly Head,1272,,,,,,
US,88,12,California,Jim Gordon,Gnarly Head 2014 Old Vine Zin Zinfandel (Lodi),Zinfandel,Gnarly Head,1272,,,,,,
US,89,12,California,Jim Gordon,Gnarly Head 2015 Old Vine Zin Zinfandel (Lodi),Zinfandel,Gnarly Head,1272,,,,,,
US,90,44,California,Virginie Boone,Gracianna 2013 Bacigalupi Vineyard Zinfandel (Russian River Valley),Zinfandel,Gracianna,1272,,,,,,
US,85,44,California,Virginie Boone,Gracianna 2014 Bacigalupi Vineyard Zinfandel (Russian River Valley),Zinfandel,Gracianna,1272,,,,,,
US,84,20,California,Virginie Boone,Grands Amis Winery 2008 Old Vine Zinfandel (Lodi),Zinfandel,Grands Amis Winery,1272,,,,,,
US,90,38,California,Matt Kettmann,Graveyard 2014 Mortal Zin Zinfandel (Paso Robles),Zinfandel,Graveyard,1272,,,,,,
US,91,38,California,Matt Kettmann,Graveyard 2015 Mortal Zin Zinfandel (Paso Robles),Zinfandel,Graveyard,1272,,,,,,
US,83,28,California,Matt Kettmann,Graveyard NV Deliverance Zinfandel (Paso Robles),Zinfandel,Graveyard,1272,,,,,,
US,88,17,California,Virginie Boone,Graziano 2009 Zinfandel (Mendocino County),Zinfandel,Graziano,1272,,,,,,
US,90,18,California,Jim Gordon,Graziano 2011 Zinfandel (Mendocino County),Zinfandel,Graziano,1272,,,,,,
US,88,28,California,Jim Gordon,Graziano 2012 Old Vine Kazmet Vineyard Zinfandel (Redwood Valley),Zinfandel,Graziano,1272,,,,,,
US,90,19,California,Jim Gordon,Graziano 2012 Zinfandel (Mendocino County),Zinfandel,Graziano,1272,,,,,,
US,90,28,California,Jim Gordon,Graziano 2013 Reserve Zinfandel (Mendocino County),Zinfandel,Graziano,1272,,,,,,
US,91,19,California,Jim Gordon,Graziano 2013 Zinfandel (Mendocino County),Zinfandel,Graziano,1272,,,,,,
US,87,16,California,Jim Gordon,Great American Wine Company 2013 Zinfandel (California),Zinfandel,Great American Wine Company,1272,,,,,,
US,89,27,California,Virginie Boone,Greenwood Ridge 2012 Scherrer Vineyards Zinfandel (Sonoma County),Zinfandel,Greenwood Ridge,1272,,,,,,
US,90,27,California,Jim Gordon,Greenwood Ridge 2013 Scherrer Vineyards Zinfandel (Sonoma County),Zinfandel,Greenwood Ridge,1272,,,,,,
US,86,29,California,Virginie Boone,Greenwood Ridge 2014 Scherrer Vineyards Zinfandel (Sonoma County),Zinfandel,Greenwood Ridge,1272,,,,,,
US,88,20,California,Matt Kettmann,Grey Wolf Cellars 2014 Zinfandel (Paso Robles),Zinfandel,Grey Wolf Cellars,1272,,,,,,
US,88,35,California,Virginie Boone,Grgich Hills 2011 Estate Grown Zinfandel (Napa Valley),Zinfandel,Grgich Hills,1272,,,,,,
US,90,36,California,Virginie Boone,Grgich Hills 2012 Estate Grown Zinfandel (Napa Valley),Zinfandel,Grgich Hills,1272,,,,,,
US,82,32,California,Virginie Boone,Gustafson Family 2011 Heritage Tree Vineyard Estate Zinfandel (Dry Creek Valley),Zinfandel,Gustafson Family,1272,,,,,,
US,84,24,California,Virginie Boone,Gustafson Family 2012 Mountain Cuvée Estate Zinfandel (Dry Creek Valley),Zinfandel,Gustafson Family,1272,,,,,,
US,89,22,California,Jim Gordon,H Mynors 2013 Old Vine Cuvee Zinfandel (California),Zinfandel,H Mynors,1272,,,,,,
US,93,49,California,Matt Kettmann,HammerSky 2010 Estate Zinfandel (Paso Robles),Zinfandel,HammerSky,1272,,,,,,
US,89,49,California,Matt Kettmann,HammerSky 2012 Estate Grown Zinfandel (Paso Robles),Zinfandel,HammerSky,1272,,,,,,
US,91,64,California,Virginie Boone,Hanna 2014 Bismark Mountain Vineyard Zinfandel (Moon Mountain District Sonoma County),Zinfandel,Hanna,1272,,,,,,
US,84,24,California,Virginie Boone,Hannah Nicole Vineyards 2009 Zinfandel (Contra Costa County),Zinfandel,Hannah Nicole Vineyards,1272,,,,,,
US,86,13,California,Virginie Boone,Haraszthy 2008 Lodi Old Vine Zinfandel (Lodi),Zinfandel,Haraszthy,1272,,,,,,
US,87,20,California,Virginie Boone,Haraszthy 2010 Old Vine Zinfandel (Lodi),Zinfandel,Haraszthy,1272,,,,,,
US,92,34,California,Virginie Boone,Haraszthy 2013 Indian Springs Ranch Reserve Zinfandel (Sonoma Valley),Zinfandel,Haraszthy,1272,,,,,,
US,85,18,California,Virginie Boone,Haraszthy 2013 Zinfandel (Dry Creek Valley),Zinfandel,Haraszthy,1272,,,,,,
US,88,35,California,Virginie Boone,Harney Lane 2011 Lizzy James Vineyard Zinfandel (Lodi),Zinfandel,Harney Lane,1272,,,,,,
US,89,22,California,Jim Gordon,Harney Lane 2011 Zinfandel (Lodi),Zinfandel,Harney Lane,1272,,,,,,
US,93,34,California,Jim Gordon,Harney Lane 2014 Scottsdale Vineyard Zinfandel (Lodi),Zinfandel,Harney Lane,1272,,,,,,
US,90,32,California,Virginie Boone,Hawley 2015 Ponzo Vineyard Zinfandel (Russian River Valley),Zinfandel,Hawley,1272,,,,,,
US,86,15,California,Matt Kettmann,Hayes Valley 2014 Zinfandel (Central Coast),Zinfandel,Hayes Valley,1272,,,,,,
US,82,28,California,Virginie Boone,Haywood 2011 Los Chamizal Zinfandel (Sonoma Valley),Zinfandel,Haywood,1272,,,,,,
US,86,38,California,Virginie Boone,Haywood 2011 Morning Sun Zinfandel (Sonoma Valley),Zinfandel,Haywood,1272,,,,,,
US,85,38,California,Virginie Boone,Haywood 2011 Rocky Terrace Zinfandel (Sonoma Valley),Zinfandel,Haywood,1272,,,,,,
US,92,45,California,Matt Kettmann,Hearst Ranch 2013 Carpoforo Zinfandel (Paso Robles),Zinfandel,Hearst Ranch,1272,,,,,,
US,86,18,California,Jim Gordon,Helwig 2012 Zinfandel (Amador County),Zinfandel,Helwig,1272,,,,,,
US,87,35,California,Virginie Boone,Hendry 2012 Block 28 Zinfandel (Napa Valley),Zinfandel,Hendry,1272,,,,,,
US,90,35,California,Virginie Boone,Hendry 2012 Blocks 7 & 22 Zinfandel (Napa Valley),Zinfandel,Hendry,1272,,,,,,
US,87,32,California,Virginie Boone,Herencia 2013 Zinfandel (Napa Valley),Zinfandel,Herencia,1272,,,,,,
US,91,30,California,Jim Gordon,High Valley Vineyard 2012 Zinfandel (High Valley),Zinfandel,High Valley Vineyard,1272,,,,,,
US,93,30,California,Jim Gordon,High Valley Vineyard 2015 Zinfandel (High Valley),Zinfandel,High Valley Vineyard,1272,,,,,,
US,91,20,California,Jim Gordon,Hilt & Blade 2015 Antecedence Zinfandel (Lodi),Zinfandel,Hilt & Blade,1272,,,,,,
US,88,30,California,Virginie Boone,Hobo 2013 Branham Vineyard Zinfandel (Rockpile),Zinfandel,Hobo,1272,,,,,,
US,88,23,California,Virginie Boone,Hobo 2014 Zinfandel (Dry Creek Valley),Zinfandel,Hobo,1272,,,,,,
US,84,22,California,Virginie Boone,Horse & Plow 2009 Testa Vineyard Zinfandel (Mendocino),Zinfandel,Horse & Plow,1272,,,,,,
US,90,22,California,Virginie Boone,Houdini 2011 Zinfandel (Chiles Valley),Zinfandel,Houdini,1272,,,,,,
US,89,24,California,Virginie Boone,Hovey 2011 Dragone Vineyard Zinfandel (Calaveras County),Zinfandel,Hovey,1272,,,,,,
US,91,45,California,Virginie Boone,Howell Mountain Vineyards 2011 Old Vine Zinfandel (Howell Mountain),Zinfandel,Howell Mountain Vineyards,1272,,,,,,
US,90,45,California,Virginie Boone,Howell Mountain Vineyards 2012 Old Vine Zinfandel (Howell Mountain),Zinfandel,Howell Mountain Vineyards,1272,,,,,,
US,90,55,California,Virginie Boone,Howell Mountain Vineyards 2013 Beatty Ranch Zinfandel (Howell Mountain),Zinfandel,Howell Mountain Vineyards,1272,,,,,,
US,86,45,California,Virginie Boone,Howell Mountain Vineyards 2013 Old Vine Zinfandel (Howell Mountain),Zinfandel,Howell Mountain Vineyards,1272,,,,,,
US,87,16,California,Virginie Boone,Hullabaloo 2012 Old Vines Zinfandel (Lodi),Zinfandel,Hullabaloo,1272,,,,,,
US,91,45,California,Virginie Boone,Hunnicutt 2012 Zinfandel (Napa Valley),Zinfandel,Hunnicutt,1272,,,,,,
US,90,48,California,Virginie Boone,Hunnicutt 2013 Zinfandel (Napa Valley),Zinfandel,Hunnicutt,1272,,,,,,
US,88,48,California,Virginie Boone,Hunnicutt 2014 Luvisi Vineyard Zinfandel (Napa Valley),Zinfandel,Hunnicutt,1272,,,,,,
US,92,40,California,Virginie Boone,Hunt & Ryde 2013 Old Vine Zinfandel (Sonoma County),Zinfandel,Hunt & Ryde,1272,,,,,,
US,88,50,California,Matt Kettmann,Hunt Cellars 2011 Outlaw Ridge Destiny Vineyards Reserve Zinfandel (Paso Robles),Zinfandel,Hunt Cellars,1272,,,,,,
US,88,25,California,Jim Gordon,Imagination Wines 2013 Zinderella Zinfandel (Lodi),Zinfandel,Imagination Wines,1272,,,,,,
US,87,25,California,Jim Gordon,Infidel 2014 Zinfandel (Lodi),Zinfandel,Infidel,1272,,,,,,
US,93,50,California,Virginie Boone,Inspiration 2015 Estate Old Vines Zinfandel (Russian River Valley),Zinfandel,Inspiration,1272,,,,,,
US,86,32,California,Jim Gordon,Iron Hub 2013 Esola Zinfandel (Amador County),Zinfandel,Iron Hub,1272,,,,,,
US,86,28,California,Jim Gordon,Iron Hub 2013 Old Vine Zinfandel (Amador County),Zinfandel,Iron Hub,1272,,,,,,
US,86,30,California,Jim Gordon,Ironstone 2010 Reserve Rous Old Vine Zinfandel (Lodi),Zinfandel,Ironstone,1272,,,,,,
US,89,12,California,Jim Gordon,Ironstone 2012 Old Vines Zinfandel (Lodi),Zinfandel,Ironstone,1272,,,,,,
US,90,20,California,Jim Gordon,Ironstone 2012 Reserve Old Vine Zinfandel (Lodi),Zinfandel,Ironstone,1272,,,,,,
US,85,12,California,Jim Gordon,Ironstone 2013 Old Vines Zinfandel (Lodi),Zinfandel,Ironstone,1272,,,,,,
US,90,20,California,Jim Gordon,Ironstone 2013 Reserve Old Vine Zinfandel (Lodi),Zinfandel,Ironstone,1272,,,,,,
US,89,30,California,Jim Gordon,Ironstone 2013 Rous Vineyard Reserve Ancient Vines Zinfandel (Lodi),Zinfandel,Ironstone,1272,,,,,,
US,88,16,California,Jim Gordon,Ivory and Burt 2012 Zinfandel (Lodi),Zinfandel,Ivory and Burt,1272,,,,,,
US,88,16,California,Jim Gordon,Ivory and Burt 2013 Zinfandel (Lodi),Zinfandel,Ivory and Burt,1272,,,,,,
US,88,26,California,Virginie Boone,J. Rickards 2012 1908 Brignole Vineyard Old Vine Zinfandel (Alexander Valley),Zinfandel,J. Rickards,1272,,,,,,
US,87,28,California,Virginie Boone,J. Rickards 2014 1908 Brignole Vineyard Old Vine Zinfandel (Alexander Valley),Zinfandel,J. Rickards,1272,,,,,,
US,90,15,California,Jim Gordon,Jamieson Ranch 2012 Whiplash Zinfandel (Lodi),Zinfandel,Jamieson Ranch,1272,,,,,,
US,89,15,California,Jim Gordon,Jamieson Ranch 2014 Whiplash Zinfandel (Lodi),Zinfandel,Jamieson Ranch,1272,,,,,,
US,86,28,California,Virginie Boone,Jason-Stephens 2008 Estate Zinfandel (Santa Clara Valley),Zinfandel,Jason-Stephens,1272,,,,,,
US,88,32,California,Jim Gordon,Jaxon Keys 2013 Estate Mae's Block Ravazzi Vineyard Zinfandel (Mendocino),Zinfandel,Jaxon Keys,1272,,,,,,
US,87,21,California,Jim Gordon,JC Van Staden 2012 Zinfandel (Lodi),Zinfandel,JC Van Staden,1272,,,,,,
US,90,45,California,Virginie Boone,JCK Wine Company 2014 Jack Florence Vineyard Zinfandel (Dry Creek Valley),Zinfandel,JCK Wine Company,1272,,,,,,
US,84,24,California,Jim Gordon,Jelly Jar 2013 Old Vine Zinfandel (Lake County),Zinfandel,Jelly Jar,1272,,,,,,
US,87,22,California,Jim Gordon,Jelly Jar 2014 Zinfandel (Lake County),Zinfandel,Jelly Jar,1272,,,,,,
US,91,32,California,Jim Gordon,Jessie's Grove 2011 Westwind Old Vine Zinfandel (Lodi),Zinfandel,Jessie's Grove,1272,,,,,,
US,86,26,California,Virginie Boone,Jigar 2013 Zinfandel (Dry Creek Valley),Zinfandel,Jigar,1272,,,,,,
US,90,28,California,Virginie Boone,Joel Gott 2008 Dillian Ranch Zinfandel (Amador County),Zinfandel,Joel Gott,1272,,,,,,
US,90,18,California,Jim Gordon,Joel Gott 2014 Zinfandel (California),Zinfandel,Joel Gott,1272,,,,,,
US,86,29,California,Matt Kettmann,Joseph Filippi 2009 Old Vine Zinfandel (Cucamonga Valley),Zinfandel,Joseph Filippi,1272,,,,,,
US,91,39,California,Virginie Boone,Joseph Jewell 2013 Grist Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Joseph Jewell,1272,,,,,,
US,91,30,California,Virginie Boone,Joseph Swan Vineyards 2011 Mancini Ranch Zinfandel (Russian River Valley),Zinfandel,Joseph Swan Vineyards,1272,,,,,,
US,91,30,California,Virginie Boone,Joseph Swan Vineyards 2012 Bastoni Vineyards Zinfandel (Sonoma County),Zinfandel,Joseph Swan Vineyards,1272,,,,,,
US,90,34,California,Virginie Boone,Joseph Swan Vineyards 2012 Mancini Ranch Zinfandel (Russian River Valley),Zinfandel,Joseph Swan Vineyards,1272,,,,,,
US,93,34,California,Virginie Boone,Joseph Swan Vineyards 2012 Zeigler Vineyard Zinfandel (Russian River Valley),Zinfandel,Joseph Swan Vineyards,1272,,,,,,
US,88,14,California,Jim Gordon,Josh Cellars 2014 Zinfandel (Lodi),Zinfandel,Josh Cellars,1272,,,,,,
US,87,26,California,Matt Kettmann,Joullian 2011 Estate Sias Cuvee Zinfandel (Carmel Valley),Zinfandel,Joullian,1272,,,,,,
US,84,20,California,Matt Kettmann,Joullian 2013 Estate Rosé of Zinfandel (Carmel Valley),Zinfandel,Joullian,1272,,,,,,
US,88,29,California,Matt Kettmann,Joullian 2013 Sias Cuvee Zinfandel (Carmel Valley),Zinfandel,Joullian,1272,,,,,,
US,91,35,California,Virginie Boone,Keating 2012 Buchignani Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Keating,1272,,,,,,
US,87,28,California,Virginie Boone,Keating 2012 Montecillo Vineyard Zinfandel (Sonoma Valley),Zinfandel,Keating,1272,,,,,,
US,87,35,California,Virginie Boone,Keating 2013 Buchignani Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Keating,1272,,,,,,
US,88,35,California,Virginie Boone,Keating 2014 Buchignani Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Keating,1272,,,,,,
US,88,35,California,Virginie Boone,Keating 2014 Montecillo Vineyard Zinfandel (Moon Mountain District Sonoma County),Zinfandel,Keating,1272,,,,,,
US,84,16,California,Virginie Boone,Kendall-Jackson 2008 Jackson Estates Grown Vintner's Reserve Zinfandel (Mendocino County),Zinfandel,Kendall-Jackson,1272,,,,,,
US,87,16,California,Virginie Boone,Kendall-Jackson 2009 Vintner's Reserve Zinfandel (Mendocino County),Zinfandel,Kendall-Jackson,1272,,,,,,
US,87,17,California,Virginie Boone,Kendall-Jackson 2010 Vintner's Reserve Zinfandel (Mendocino County),Zinfandel,Kendall-Jackson,1272,,,,,,
US,88,17,California,Virginie Boone,Kendall-Jackson 2011 Vintner's Reserve Zinfandel (Mendocino County),Zinfandel,Kendall-Jackson,1272,,,,,,
US,91,17,California,Jim Gordon,Kendall-Jackson 2012 Vintner's Reserve Zinfandel (Mendocino),Zinfandel,Kendall-Jackson,1272,,,,,,
US,89,17,California,Jim Gordon,Kendall-Jackson 2013 Vintner's Reserve Zinfandel (Mendocino),Zinfandel,Kendall-Jackson,1272,,,,,,
US,89,17,California,Jim Gordon,Kendall-Jackson 2014 Vintner's Reserve Zinfandel (California),Zinfandel,Kendall-Jackson,1272,,,,,,
US,90,26,California,Virginie Boone,Kenwood 2013 Six Ridges Zinfandel (Dry Creek Valley),Zinfandel,Kenwood,1272,,,,,,
US,84,28,California,Virginie Boone,Kenwood 2014 Jack London Vineyard Zinfandel (Sonoma Mountain),Zinfandel,Kenwood,1272,,,,,,
US,90,10,California,Virginie Boone,Kirkland Signature 2014 Old Vine Zinfandel (Sonoma County),Zinfandel,Kirkland Signature,1272,,,,,,
US,83,18,California,Virginie Boone,Klinker Brick 2008 Old Vine Zinfandel Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,87,37,California,Virginie Boone,Klinker Brick 2010 Old Ghost Old Vine Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,86,37,California,Jim Gordon,Klinker Brick 2012 Old Ghost Old Vine Zinfandel Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,88,19,California,Jim Gordon,Klinker Brick 2012 Old Vine Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,92,30,California,Jim Gordon,Klinker Brick 2013 Marisa Vineyard Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,89,37,California,Jim Gordon,Klinker Brick 2013 Old Ghost Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,86,19,California,Jim Gordon,Klinker Brick 2013 Old Vine Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,91,30,California,Jim Gordon,Klinker Brick 2014 Marisa Vineyard Old Vine Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,92,37,California,Jim Gordon,Klinker Brick 2014 Old Ghost Old Vine Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,90,19,California,Jim Gordon,Klinker Brick 2014 Old Vine Zinfandel (Lodi),Zinfandel,Klinker Brick,1272,,,,,,
US,91,32,California,Virginie Boone,Kokomo 2012 Pauline's Vineyard Winemaker's Reserve Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,93,32,California,Virginie Boone,Kokomo 2012 Timber Crest Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,92,34,California,Virginie Boone,Kokomo 2013 Pauline's Vineyard Winemaker's Reserve Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,91,42,California,Virginie Boone,Kokomo 2013 Rockpile Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,91,36,California,Virginie Boone,Kokomo 2013 Timber Crest Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,90,28,California,Virginie Boone,Kokomo 2013 Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,91,36,California,Virginie Boone,Kokomo 2014 Pauline's Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,92,38,California,Virginie Boone,Kokomo 2014 Timber Crest Vineyard Winemaker's Reserve Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,92,28,California,Virginie Boone,Kokomo 2014 Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,88,36,California,Virginie Boone,Kokomo 2015 Pauline's Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,93,28,California,Virginie Boone,Kokomo 2015 Zinfandel (Dry Creek Valley),Zinfandel,Kokomo,1272,,,,,,
US,84,20,California,Virginie Boone,Kunde 2012 Kinneybrook Zinfandel (Sonoma County),Zinfandel,Kunde,1272,,,,,,
US,88,45,California,Virginie Boone,Kunde 2012 Reserve Century Vines Zinfandel (Sonoma Valley),Zinfandel,Kunde,1272,,,,,,
US,88,22,California,Virginie Boone,Kunde 2012 Zinfandel (Sonoma Valley),Zinfandel,Kunde,1272,,,,,,
US,87,50,California,Virginie Boone,Kunde 2013 Reserve Century Vines Zinfandel (Sonoma Valley),Zinfandel,Kunde,1272,,,,,,
US,86,22,California,Virginie Boone,Kunde 2013 Zinfandel (Sonoma Valley),Zinfandel,Kunde,1272,,,,,,
US,88,50,California,Virginie Boone,Kunde 2014 Reserve Century Vines Zinfandel (Sonoma Valley),Zinfandel,Kunde,1272,,,,,,
US,86,29,California,Jim Gordon,La Chertosa 2013 Reserve Fra Paolo Zinfandel (Amador County),Zinfandel,La Chertosa,1272,,,,,,
US,87,30,California,Virginie Boone,La Folia Winery 2010 Zinfandel (Sierra Foothills),Zinfandel,La Folia Winery,1272,,,,,,
US,88,40,California,Jim Gordon,Landsman 2014 Zinfandel (Lodi),Zinfandel,Landsman,1272,,,,,,
US,89,19,California,Virginie Boone,Lang 2010 Zinfandel (Amador County),Zinfandel,Lang,1272,,,,,,
US,89,60,California,Jim Gordon,LangeTwins 2011 Centennial Zinfandel (Lodi),Zinfandel,LangeTwins,1272,,,,,,
US,89,15,California,Jim Gordon,LangeTwins 2012 Zinfandel (Lodi),Zinfandel,LangeTwins,1272,,,,,,
US,87,15,California,Jim Gordon,LangeTwins 2013 Zinfandel (Lodi),Zinfandel,LangeTwins,1272,,,,,,
US,82,15,California,Virginie Boone,Lapis Luna 2012 Romanza Moon Shoup Vineyard Zinfandel (Lodi),Zinfandel,Lapis Luna,1272,,,,,,
US,90,48,California,Virginie Boone,Lasseter 2013 L'Ame du Sage Old Vine Zinfandel (Sonoma Valley),Zinfandel,Lasseter,1272,,,,,,
US,91,45,California,Virginie Boone,Laura Michael 2012 Oat Hill Estate Zinfandel (Calistoga),Zinfandel,Laura Michael,1272,,,,,,
US,88,35,California,Virginie Boone,Laura Michael 2012 Old Vines Zinfandel (Dry Creek Valley),Zinfandel,Laura Michael,1272,,,,,,
US,88,24,California,Virginie Boone,Lava Cap 2008 Spring House Estate Zinfandel (El Dorado),Zinfandel,Lava Cap,1272,,,,,,
US,87,24,California,Virginie Boone,Lava Cap 2010 Reserve Zinfandel (El Dorado),Zinfandel,Lava Cap,1272,,,,,,
US,86,22,California,Virginie Boone,Lava Cap 2010 Rocky Draw Zinfandel (El Dorado),Zinfandel,Lava Cap,1272,,,,,,
US,88,25,California,Jim Gordon,Lava Cap 2013 Reserve Estate Bottled Zinfandel (El Dorado),Zinfandel,Lava Cap,1272,,,,,,
US,88,28,California,Jim Gordon,Lava Cap 2014 Old Vine Estate Bottled Zinfandel (El Dorado),Zinfandel,Lava Cap,1272,,,,,,
US,84,10,California,Jim Gordon,Leaping Lizard 2013 Zinfandel (California),Zinfandel,Leaping Lizard,1272,,,,,,
US,88,68,California,Virginie Boone,Ledson 2013 Century Vine Reserve Zinfandel (Russian River Valley),Zinfandel,Ledson,1272,,,,,,
US,87,12,California,Jim Gordon,Leese-Fitch 2014 Zinfandel (California),Zinfandel,Leese-Fitch,1272,,,,,,
US,90,50,California,Virginie Boone,Leonard Wine Company 2014 Collins Vineyard Zinfandel (Russian River Valley),Zinfandel,Leonard Wine Company,1272,,,,,,
US,87,49,California,Matt Kettmann,Leoness 2011 Lopez Ranch Vineyard Selection Zinfandel (South Coast),Zinfandel,Leoness,1272,,,,,,
US,93,48,California,Virginie Boone,Limerick Lane 2013 1910 Block Zinfandel (Russian River Valley),Zinfandel,Limerick Lane,1272,,,,,,
US,97,50,California,Virginie Boone,Limerick Lane 2013 Rocky Knoll Zinfandel (Russian River Valley),Zinfandel,Limerick Lane,1272,,,,,,
